0,0,0,0,0,0.466903642626155,0.855137002643432,1.56206188915088
0.001,0,0,0,0,0.448106865608683,0.84278720154774,1.55410168147269
0.00103550336648913,0,0,0,0,0.447068808608007,0.842232756291292,1.55376592342526
0.00107226722201032,0,0,0,0,0.446509902949101,0.841837725300848,1.55350707672878
0.00111033631816764,0,0,0,0,0.445696169148385,0.84132035465223,1.55317506268013
0.00114975699539774,0,0,0,0,0.444962002163798,0.840850876484719,1.55287774643183
0.00119057723937878,0,0,0,0,0.444148403114441,0.840323051222315,1.55253559325616
0.00123284673944207,0,0,0,0,0.443330796118622,0.839802639842734,1.55220670042917
0.00127661694905741,0,0,0,0,0.442470029108162,0.839246545670913,1.55184695146681
0.00132194114846603,0,0,0,0,0.441584339102181,0.838681607361024,1.55148888314917
0.00136887450953708,0,0,0,0,0.440662380940303,0.838088973196468,1.5511069257134
0.0014174741629268,0,0,0,0,0.439708315615026,0.837480011372882,1.55071993187915
0.00146779926762207,0,0,0,0,0.43871786768868,0.836845741535114,1.55031242686855
0.00151991108295293,0,0,0,0,0.437691324945236,0.83619099268682,1.54989564590645
0.0015738730431619,0,0,0,0,0.436626318961768,0.83551101532414,1.54945980624857
0.00162975083462064,0,0,0,0,0.435521912296815,0.834807698730733,1.54901174270691
0.00168761247578815,0,0,0,0,0.434376230677757,0.834078182628646,1.54854498539556
0.00174752840000768,0,0,0,0,0.433187853382163,0.83332294612446,1.54806373479398
0.00180957154124332,0,0,0,0,0.431954973219831,0.832539992090834,1.54756350347756
0.00187381742286038,0,0,0,0,0.430675904196712,0.831729070361882,1.54704685856031
0.00194034424955792,0,0,0,0,0.429348759500238,0.830888573741088,1.54651052672406
0.00200923300256505,0,0,0,0,0.427971648674975,0.830017837882113,1.54595602581824
0.00208056753821717,0,0,0,0,0.426542543748577,0.829115415281004,1.54538083903492
0.00215443469003188,0,0,0,0,0.425059358874101,0.828180377673183,1.5447857849003
0.00223092437440898,0,0,0,0,0.423519889536951,0.827211318523572,1.54416882235347
0.00231012970008316,0,0,0,0,0.421921844400025,0.826207117641364,1.54353028516814
0.00239214708146264,0,0,0,0,0.42026281426061,0.825166343780659,1.54286843063467
0.00247707635599171,0,0,0,0,0.418540283155671,0.824087718561853,1.54218324191196
0.00256502090568005,0,0,0,0,0.416751609604584,0.82296974615583,1.54147315916253
0.00265608778294669,0,0,0,0,0.414894027966901,0.821811003504567,1.54073790000197
0.00275038784093195,0,0,0,0,0.412964634660026,0.820609903357364,1.53997600990741
0.0028480358684358,0,0,0,0,0.410960384237016,0.819364880395277,1.53918699532131
0.00294915072964707,0,0,0,0,0.408878077284321,0.818074235674709,1.53836945314285
0.00305385550883342,0,0,0,0,0.406714353143447,0.816736257680221,1.53752271330392
0.00316227766016838,0,0,0,0,0.404465677923395,0.815349117642473,1.53664538523914
0.00327454916287773,0,0,0,0,0.402128334280965,0.813910950253867,1.53573664403059
0.00339080668189405,0,0,0,0,0.399698408843868,0.812419780149878,1.53479508238609
0.00351119173421513,0,0,0,0,0.397171779363643,0.810873577143841,1.53381973337773
0.00363585086116858,0,0,0,0,0.39454410042692,0.809270202764741,1.53280914990503
0.00376493580679247,0,0,0,0,0.391810788261734,0.807607448524153,1.53176222968921
0.00389860370254907,0,0,0,0,0.388967003838775,0.805882995719656,1.53067746668418
0.00403701725859655,0,0,0,0,0.3860076350624,0.804094442177096,1.52955362541723
0.00418034496185145,0,0,0,0,0.382927276674444,0.802239271003853,1.52838912420297
0.00432876128108306,0,0,0,0,0.379720209032958,0.800314869189783,1.52718259310556
0.00448244687928931,0,0,0,0,0.376380374089721,0.798318502591187,1.5259323595107
0.00464158883361278,0,0,0,0,0.37290134980281,0.796247328735689,1.52463691500831
0.00480638086306439,0,0,0,0,0.369276320835362,0.794098376224403,1.52329448142305
0.00497702356433211,0,0,0,0,0.365498047166611,0.791868553148794,1.52190340553886
0.00515372465596163,0,0,0,0,0.361558828293416,0.78955462981809,1.52046178908652
0.00533669923120631,0,0,0,0,0.357450462098058,0.787153244090654,1.51896782563002
0.00552617001985409,0,0,0,0,0.353164200855049,0.784660886431884,1.51741948192594
0.00572236765935022,0,0,0,0,0.348690696227012,0.782073902933382,1.5158147879428
0.00592553097554567,0,0,0,0,0.34401994065804,0.779388482428193,1.5141515598566
0.00613590727341318,0,0,0,0,0.339141192826378,0.776600658010055,1.51242765170571
0.00635375263808448,0,0,0,0,0.334042894018877,0.773706295192323,1.5106407124421
0.00657933224657568,0,0,0,0,0.328712562332977,0.770701093121483,1.50878840581862
0.00681292069057962,0,0,0,0,0.3231366669606,0.76758057345917,1.50686819553966
0.00705480231071865,0,0,0,0,0.317300469082856,0.764340081307139,1.50487753859349
0.00730527154266446,0,0,0,0,0.311187824678159,0.760974774957111,1.50281369372699
