0.0216450216450216,24.5482780580133,0.0274137746693526
0.0188520257566251,22.241583380908,0.0248377180914867
0.0164194280309347,20.1512762973084,0.0225037321530036
0.0143007239828484,18.2582510251984,0.0203890695412191
0.0124554098990727,16.5419975750916,0.0184731204115112
0.0108482085200708,14.9874527729619,0.0167372117594484
0.00944839463723303,13.5789165646204,0.0151644256072763
0.00822920771256626,12.3035881323107,0.0137394335438207
0.00716734029183098,11.1471530377476,0.0124483466126081
0.00624249243100997,10.0997057309381,0.0112785826130116
0.00543698361798611,9.1506560409564,0.0102187406714432
0.00473541477045358,8.29073178816638,0.00925849130363698
0.0041243738484053,7.51162333479581,0.00838847605369797
0.00359217945332805,6.80605547690367,0.00760021648315967
0.00312865751243707,6.1659867586787,0.00688602697098284
0.00272494677877525,5.58681569259922,0.0062389515931901
0.00237332942888135,5.06170211320377,0.00565268036913136
0.00206708351952692,4.58615681239931,0.0051215015750945
0.00180035448290621,4.15525086976035,0.00464023763835553
0.00156804320362552,3.76457062353245,0.00420419479345402
0.00136570853783592,3.41100499101167,0.00380912972275038
0.00118948241094724,3.09049476295976,0.00345118825736168
0.00103599587082822,2.79994068494812,0.00312687944968959
0.000902314682836224,2.53684112621992,0.00283304827830522
0.00078588323543312,2.29846635226832,0.00256682691094756
0.00068447568401913,2.0824353038018,0.00232562258504154
0.000596153398990945,1.88680373820813,0.00210708452821518
0.000519227904549673,1.70951951116577,0.00190908502598142
0.000452228599751957,1.5488865364753,0.00172968995419032
0.000393874644720776,1.40331430476052,0.00156714657322476
0.000343050474558683,1.27146866586782,0.00141988753052769
0.000298784472857767,1.15196942430758,0.00128645364811453
0.000260230397103336,1.04370635580732,0.00116556397590117
0.000226651200876818,0.945614587494903,0.00105603483506367
0.00019740494358353,0.856779655776746,0.00095679813423144
0.000171932518338589,0.776265425811102,0.000866886167202985
0.000149746963402367,0.703340939429037,0.000785421176824452
0.000130424152829948,0.637205731370455,0.000711620989931383
0.000113594688365752,0.577372271393761,0.000644739518186999
9.89368375789773e-05,0.523111220287431,0.000584150524419846
8.61703832366877e-05,0.473924319167818,0.000529267396124355
7.50512663317169e-05,0.429394087382092,0.000479532533435356
6.5366920355022e-05,0.389097849013721,0.000434450836204525
5.69322076167832e-05,0.352531799070064,0.000393622904456103
4.95858799300384e-05,0.31942149926472,0.00035662809409065
4.31874959949974e-05,0.289380234267344,0.000323112094044231
3.76147365530168e-05,0.262217919985471,0.000292746187136705
3.27610659834677e-05,0.237618958392758,0.000265218907276599
2.85336956397491e-05,0.215185658212808,0.000240337086758413
2.485180998911e-05,0.195084124146485,0.000217711250906749
2.16450216450217e-05,0.176743878189489,0.000197238703628755
1.88520257566251e-05,0.160117423408438,0.000178716451635696
1.64194280309347e-05,0.145038183987738,0.00016191455797876
1.43007239828484e-05,0.131537415994405,0.000146662181903956
1.24554098990727e-05,0.119119980047733,0.000132874041891662
1.08482085200708e-05,0.107867333173686,0.000120449678952084
9.44839463723304e-06,0.0977751034522092,0.00010908671397325
8.22920771256626e-06,0.0886358271136188,9.8819744717038e-05
7.16734029183098e-06,0.0802433438763271,8.95507807588958e-05
6.24249243100997e-06,0.0726635766807912,8.11238824675042e-05
5.43698361798611e-06,0.065945553611444,7.34018736829878e-05
4.73541477045358e-06,0.0599144861755357,6.64708532726044e-05
4.1243738484053e-06,0.0540544778938246,6.03660686642193e-05
3.59217945332806e-06,0.049141502104407,5.44888369156116e-05
3.12865751243707e-06,0.0444898227483194,4.94877021395279e-05
2.72494677877525e-06,0.0404263123194065,4.46449016617834e-05
2.37332942888135e-06,0.0363815949146432,4.064425720951e-05
2.06708351952692e-06,0.0332828071326266,3.65850828460967e-05
1.80035448290622e-06,0.0300160650996021,3.31074365255146e-05
1.56804320362552e-06,0.0270639301252732,3.02407047032549e-05
1.36570853783592e-06,0.0248551432574145,2.70807888709257e-05
