0,0.587216922375688,0.587216922375688,0.587216922375688
1.05300105300105e-06,0.603341413884145,0.604831055997737,0.604831055997737
2.10600210600211e-06,0.60716169069977,0.608539800549972,0.608539800549972
3.15900315900316e-06,0.609398727371236,0.61117958090382,0.61117958090382
4.21200421200421e-06,0.611397125228442,0.613143123086544,0.613143123086544
5.26500526500527e-06,0.613181058052063,0.614545037285334,0.614914625864655
6.31800631800632e-06,0.614614974940063,0.616191506071636,0.616191506071636
7.37100737100737e-06,0.615643208486223,0.617368390228782,0.617734662261762
8.42400842400842e-06,0.617130196769126,0.618852463136552,0.618852463136552
9.47700947700948e-06,0.618170838915869,0.619909464972782,0.619909464972782
1.05300105300105e-05,0.6191687379379,0.620917358571375,0.620917358571375
1.15830115830116e-05,0.620143957786804,0.621884065862759,0.621884065862759
1.26360126360126e-05,0.620756572701632,0.62281663086455,0.62281663086455
1.36890136890137e-05,0.621648561864543,0.6237202935625,0.6237202935625
1.47420147420147e-05,0.622622949068154,0.624599097590242,0.624599097590242
1.57950157950158e-05,0.623371915124721,0.625097441223236,0.625453851992255
1.68480168480168e-05,0.624182659021018,0.625938660629396,0.626282857202336
1.79010179010179e-05,0.624674943896964,0.626755245845469,0.626755245845469
1.8954018954019e-05,0.625513688127556,0.627557772841531,0.627557772841531
2.000702000702e-05,0.626225239882168,0.627989698215918,0.628339941461629
2.10600210600211e-05,0.626682113665287,0.628762774362522,0.629101312203235
2.21130221130221e-05,0.627446014655796,0.629525337836736,0.629525337836736
2.31660231660232e-05,0.628160703571729,0.629918993769291,0.630267201973926
2.42190242190242e-05,0.628639965636552,0.630659048520953,0.630659048520953
2.52720252720253e-05,0.629254758830821,0.631387176672028,0.631387176672028
2.63250263250263e-05,0.629676132695864,0.631752779576685,0.63209421499334
2.73780273780274e-05,0.630354519029158,0.63246666657152,0.63246666657152
2.84310284310284e-05,0.630740505781773,0.632812917125709,0.633158887859373
2.94840294840295e-05,0.631423533156618,0.633512564156425,0.633512564156425
3.05370305370305e-05,0.631808072714848,0.633843338978582,0.63419181348156
3.15900315900316e-05,0.632463986807318,0.634529855177377,0.634858074212115
3.26430326430326e-05,0.632821127612414,0.635196809981886,0.635196809981886
3.36960336960337e-05,0.633451493166971,0.635522047493029,0.635850592365579
3.47490347490348e-05,0.633769895553817,0.636176921170284,0.636176921170284
3.58020358020358e-05,0.634385802996066,0.636491614076999,0.6368187811254
3.68550368550369e-05,0.634711926304085,0.637134673308322,0.637134673308322
3.79080379080379e-05,0.635322249428453,0.637440388412546,0.637764748489324
3.8961038961039e-05,0.635673441908123,0.637727422269281,0.638072269015031
4.001404001404e-05,0.636232469220349,0.638369466170852,0.638690196175346
4.10670410670411e-05,0.636646998689354,0.638650796084116,0.638991199499513
4.21200421200421e-05,0.637164417592831,0.639279918068438,0.639596746143035
4.31730431730432e-05,0.637530812820073,0.639558146596177,0.639892471561027
4.42260442260442e-05,0.63776372016769,0.640174314087503,0.640174314087503
4.52790452790453e-05,0.638323208597386,0.640449233660216,0.640776435194505
4.63320463320463e-05,0.638668805323931,0.641053991415086,0.641053991415086
4.73850473850474e-05,0.639187208170717,0.641323167571724,0.641643713598507
4.84380484380484e-05,0.639585102225527,0.641581707258258,0.641918984311267
4.94910494910495e-05,0.639777141707161,0.642182504966078,0.642496370136268
5.05440505440505e-05,0.640310855493199,0.642440623060347,0.642768507590147
5.15970515970516e-05,0.640662929607214,0.643029775658707,0.643029775658707
5.26500526500527e-05,0.641161985007604,0.643283045071983,0.643602926028065
5.37030537030537e-05,0.64146729394493,0.643529178856374,0.643863696875808
5.47560547560548e-05,0.641703749848928,0.644113563645246,0.644424742633247
5.58090558090558e-05,0.642217502514155,0.644358442189505,0.64468265705014
5.68620568620569e-05,0.642635283079548,0.644932876624003,0.644932876624003
5.79150579150579e-05,0.642764007562021,0.645173594882811,0.645488880723041
5.8968058968059e-05,0.643287518837852,0.645410572782179,0.645738170091266
6.002106002106e-05,0.643654175206102,0.645979215995695,0.646283286004081
6.10740610740611e-05,0.643845304062125,0.646212298985844,0.646530238110771
6.21270621270621e-05,0.644315156925881,0.646441849023838,0.646771811142603
6.31800631800632e-05,0.644661272532709,0.647005016450832,0.64731131263691
6.42330642330642e-05,0.644914336071576,0.6472313937076,0.647550871258395
6.52860652860653e-05,0.645335712891588,0.647454393519812,0.647785577231796
6.63390663390663e-05,0.645664848600957,0.648012212166169,0.648319499103066
6.73920673920674e-05,0.645916190697999,0.648232590369614,0.648552601124367
6.84450684450684e-05,0.646330051014837,0.648449944667336,0.648781229640907
6.94980694980695e-05,0.646663492059696,0.64900232067861,0.649309491639603
7.05510705510706e-05,0.646855455647645,0.649217265726868,0.649536909446261
7.16040716040716e-05,0.647298160280367,0.64942971298133,0.650053576162114
7.26570726570727e-05,0.647658023243937,0.649976565288337,0.650282631812228
7.37100737100737e-05,0.647786767943005,0.650186644884308,0.650505075143473
7.47630747630748e-05,0.648255304351413,0.650394598053858,0.651015459659464
7.58160758160758e-05,0.648650619684424,0.650935978540526,0.6512400286904
7.68690768690769e-05,0.648734588737654,0.651141849090251,0.651458203030645
7.79220779220779e-05,0.649203432349964,0.651345323337853,0.651961987925886
7.8975078975079e-05,0.649521322641453,0.651881331146832,0.652182558145201
8.002808002808e-05,0.649697935547767,0.652083769103246,0.652397155648893
8.10810810810811e-05,0.650166227589079,0.65228279050387,0.652606826924123
8.21340821340821e-05,0.650385112376729,0.652813181722332,0.653110958522527
8.31870831870832e-05,0.65067254428161,0.653013116354695,0.653322634612351
